Customer Site ID,Customer Site Name,DU ID,DU Name,Site Owner,DU Creation Date,4G. Antenna Solution: Antenna Lowband,4G. Antenna Solution: Antenna Single Beam,4G. Antenna Solution: Antenna Twin Beam,4G.Configure (L18 F1/F2 + L21),4G.Configure (MORAN VNP)YES/NO,"4G.Configure (NBIoT)
YES/NO",4G. CRAN BBU Solution(Separate/Combine),4G. CRAN FO Needed,4G. RRU Solution: (Dualband),4G. RRU Solution:  (Dualband 8T),4G. RRU Solution:  (Lowband),4G. RRU Solution:  (Singleband),4G.Sector Qty,4G.Sector Qty_IBC,4G.Sector Qty_Outdoor,4G S1 EP,4G S2 EP,4G S3 EP,4G S4 EP,4G S5 EP,4G S6 EP,4G Site Type,4G Target Sub Config,5G. AAU NR26 Solution: NR26 32T,5G. AAU NR26 Solution: NR26 64T,5G. AAU NR38 Solution: NR38 32T,5G. AAU NR38 Solution: NR38 64T,5G.RRU 8T NR2.6 8T for IBC Only,5G.RRU NR700 Solution: Low band,5G 2.6G S1 EP,5G 2.6G S2 EP,5G 2.6G S3 EP,5G 2.6G S4 EP,5G 2.6G S5 EP,5G 2.6G S6 EP,5G 3.8G S1 EP,5G 3.8G S2 EP,5G 3.8G S3 EP,5G 3.8G S4 EP,5G 3.8G S5 EP,5G 3.8G S6 EP,5G Site Type,5G Target Sub Config,5G Zone,Account of Equipment,Account Transfer,Account Transfer ID,Activity In Progress,ATA(SC),CB DC16A for CRAN outdoor,CB DC25A/32A for CRAN outdoor,CB DC 63A needed (pcs),CB DC 80A needed (pcs),CDD Approve,CDD Change,CDD Ready,CDD Status,Civil Work PO Issued,Civil Work PR Approve,Civil Work PR Submit,Civil Work Subcontractor,Cluster ID,Cluster Name,Cluster Priority,Cluster Region,COA Region Name,CRAN,Customer PO No(EQPT),Customer PO No(SERV),Date Of Site Verify,Delivery Batch,Delivery Priority,Delivery Region,Delivery Scenario,Delivery WH,District (Phường/Xã mới),DN Arrival Completeness,DN Number,DN Release Completeness,DN Shipment Completeness,DN Shipment Date,DN Shipment Info,DN Shipment Lat|Lon,Equipment Survey PO Issued,Equipment Survey PR Approve,Equipment Survey PR Submit,Equipment Survey Subcontractor,ETM,Indoor Space,Installation PR Approve,Installation PR Submit,Installation Subcontractor,IP Ready,Lat,Link ID,Link Name,Logistics PO Issued,Logistics PR Approve,Logistics PR Submit,Logistics Subcontractor,Long,Main Activity In Progress,Main Site Name (BBU Location),Master Plan Week,Material Status(Arrival Batch),Material Status(Shipment Batch),MBB configure Lock Date,MBF PO,Network Planning and Optimization PO Issued,Network Planning and Optimization PR Approve,Network Planning and Optimization PR Submit,Network Planning and Optimization Subcontractor,On site Actual_LSP,PCE Configuration,Post RNO DT Report,Post Swap DT (Cluster),Power system,Pre RNO DT Report,Pre Swap DT (Cluster),Product Category,Product Name,Province,QLT Approved,RAD Plan_PCM,RAN DD Plan Date,"Ready for C&I, On-air",Ready for Installation,Remark,Remark_LSP,Remarks,Return WH,RF CDD Plan Date,RF Design,RF Design Approved,RF Design Audited,RF Design Designed,RFI ISSUE,RFI Target,RF Site configure Lock Date,Scope,Service Model,Site Access Delivery,Site Access Installation,Site Access Readiness,Site Access Survey,Site Active / Drop Status,Site Address,Site list & Initial Configuration lock,Site Manager,Site Manager Phone Number,Site Solution Check,Site Type,Site Type (IBC/Macro/CRAN),Site Verify Exemption,Softcoppy PAT,Status_LSP,Status Of Site Verify,Subcontractor,Submitted Hard coppy,Sub Project Code,Suggest for adding rectifier,Suggest for FO CRAN sites,Suggest for new battery,Suggest for new power DC,Target config,Target Rollout Material,Tower Space,TSSR Reject Category,TSSR Reject Remark,TSSR RF Approve,TSSR RF Reject,TSSR RF Reviewed,TSSR RF Submit,TX Capacity,TX FO for CRAN,VIP Site,是否主DU,同网元关联PO号,Baseline&NB Done,Unnamed: 185,Unnamed: 186,Unnamed: 187,Commissioning 4G,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Commissioning 5G,Unnamed: 194,Unnamed: 195,Unnamed: 196,CQT/SSV 4G,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,CQT/SSV 5G,Unnamed: 203,Unnamed: 204,Unnamed: 205,Delivery to Site,Unnamed: 207,Unnamed: 208,Unnamed: 209,Dismantle 3G/4G,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Dismantle 5G,Unnamed: 216,Unnamed: 217,Unnamed: 218,Equipment Survey,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,FAC,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Installation-Completed,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Material On Site,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,On Air (MBB revenue),Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,On-Air 3G(Reconfig),Unnamed: 248,Unnamed: 249,Unnamed: 250,On-Air 4G,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255,On-Air 5G,Unnamed: 257,Unnamed: 258,Unnamed: 259,Unnamed: 260,PAC,Unnamed: 262,Unnamed: 263,Unnamed: 264,Unnamed: 265,PAC 5G Trial,Unnamed: 267,Unnamed: 268,Unnamed: 269,Unnamed: 270,PAT Approved,Unnamed: 272,Unnamed: 273,Unnamed: 274,Unnamed: 275,PAT Submitted,Unnamed: 277,Unnamed: 278,Unnamed: 279,Unnamed: 280,Physical Site On Air,Unnamed: 282,Unnamed: 283,Unnamed: 284,Post RNO DT,Unnamed: 286,Unnamed: 287,Unnamed: 288,Post Swap DT,Unnamed: 290,Unnamed: 291,Unnamed: 292,Pre RNO DT,Unnamed: 294,Unnamed: 295,Unnamed: 296,Pre Swap DT,Unnamed: 298,Unnamed: 299,Unnamed: 300,QC,Unnamed: 302,Unnamed: 303,Unnamed: 304,Unnamed: 305,Radio Network Initial Tuning,Unnamed: 307,Unnamed: 308,Unnamed: 309,Unnamed: 310,RAN DD,Unnamed: 312,Unnamed: 313,Unnamed: 314,RAN Script,Unnamed: 316,Unnamed: 317,Unnamed: 318,Ready For Installation,Unnamed: 320,Unnamed: 321,Unnamed: 322,Unnamed: 323,Ready for OnAir,Unnamed: 325,Unnamed: 326,Unnamed: 327,Site Integration,Unnamed: 329,Unnamed: 330,Unnamed: 331,Software Commissioning,Unnamed: 333,Unnamed: 334,Unnamed: 335,Transport to WH 3G/4G,Unnamed: 337,Unnamed: 338,Unnamed: 339,Unnamed: 340,Transport to WH 5G,Unnamed: 342,Unnamed: 343,Unnamed: 344,TSSR approval,Unnamed: 346,Unnamed: 347,Unnamed: 348,Unnamed: 349,TSSR submit,Unnamed: 351,Unnamed: 352,Unnamed: 353,Unnamed: 354
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baseline End Date,Plan End Date,Actual End Date,Owner,Baseline End Date,Plan End Date,Actual End Date,Owner,Remarks,Baseline End Date,Plan End Date,Actual End Date,Owner,Baseline End Date,Plan End Date,Actual End Date,Owner,Remarks,Baseline End Date,Plan End Date,Actual End Date,Owner,Baseline End Date,Plan End Date,Actual End Date,Owner,Baseline End Date,Plan End Date,Actual End Date,Owner,Remarks,Baseline End Date,Plan End Date,Actual End Date,Owner,Baseline End Date,Plan End Date,Actual End Date,Owner,Remarks,Baseline End Date,Plan End Date,Actual End Date,Owner,Remarks,Baseline Start Date,Baseline End Date,Plan Start Date,Plan End Date,Actual Start Date,Actual End Date,Owner,Remarks,Baseline End Date,Plan End Date,Actual End Date,Owner,Remarks,Baseline End Date,Plan End Date,Actual End Date,Owner,Remarks,Baseline End Date,Plan End Date,Actual End Date,Owner,Baseline End Date,Plan End Date,Actual End Date,Owner,Remarks,Baseline End Date,Plan End Date,Actual End Date,Owner,Remarks,Baseline End Date,Plan End Date,Actual End Date,Owner,Remarks,Baseline End Date,Plan End Date,Actual End Date,Owner,Remarks,Baseline End Date,Plan End Date,Actual End Date,Owner,Remarks,Baseline End Date,Plan End Date,Actual End Date,Owner,Remarks,Baseline End Date,Plan End Date,Actual End Date,Owner,Baseline End Date,Plan End Date,Actual End Date,Owner,Baseline End Date,Plan End Date,Actual End Date,Owner,Baseline End Date,Plan End Date,Actual End Date,Owner,Baseline End Date,Plan End Date,Actual End Date,Owner,Baseline End Date,Plan End Date,Actual End Date,Owner,Remarks,Baseline End Date,Plan End Date,Actual End Date,Owner,Remarks,Baseline End Date,Plan End Date,Actual End Date,Owner,Baseline End Date,Plan End Date,Actual End Date,Owner,Baseline End Date,Plan End Date,Actual End Date,Owner,Remarks,Baseline End Date,Plan End Date,Actual End Date,Owner,Baseline End Date,Plan End Date,Actual End Date,Owner,Baseline End Date,Plan End Date,Actual End Date,Owner,Baseline End Date,Plan End Date,Actual End Date,Owner,Remarks,Baseline End Date,Plan End Date,Actual End Date,Owner,Baseline End Date,Plan End Date,Actual End Date,Owner,Remarks,Baseline End Date,Plan End Date,Actual End Date,Owner,Remarks
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2_MLH_CHI_DONG_2,H2_MLH_CHI_DONG_2,HN_PO1.1_H2_MLH_CHI_DONG_2_Swap4G_5G,HN_PO1.1_H2_MLH_CHI_DONG_2_Swap4G_5G,,2026/04/21 09:43:40,4.0,4.0,1.0,6 sector - Single band (1800 F1 4x4 + F2 2x2),NO,NO,New BBU,0.0,0.0,0.0,6.0,6.0,6.0,0.0,6.0,,,,,,,Swap Mid-band (Phase 1 PO),6 sector - Single band (1800 F1 4x4 + F2 2x2),1.0,3.0,,3.0,,,,,,,,,,,,,,,NR2.6 64T,B+ 2.6 64T,,,,,,,,,,,2026-05-11,,2026-05-09,,,,,,PO1_CL10,PO1_CL10,,HaNoi,Vietnam,,,901-26/PO-1.1,,,,Hanoi,Swap,,Me Linh,,,,,,,,,,,,N,,,,,,21.20639,,,,,,,105.75559,,H2_MLH_CHI_DONG_2,WK21,,,2026-04-22,PO1.1,,,,,,,,,,,,TDD NR RAN,,Ha Noi,,,2026-05-26,,,,,,,2026-05-31,2026-04-25,2026-05-11,2026-04-23 00:00:00,2026-04-25,,,2026-05-04,SWAP,Swap 4G + New build 5G Single 2.6 64T,,,,,Active,"Nhà Máy Thuận Hưng, lô 49K, KCN Quang Minh, Mê Linh, Hà Nội",,Hoàng Xuân Hổ,902196116.0,2026-04-26,CRAN,CRAN-R,,,,,,,49A1T5E,,,,,,2026-05-17,,,,2026-04-23,,,,,,HOT VIP_UT2,,,,,,,2026-06-15 00:00:00,2026-06-15 00:00:00,,public rpahuawei,,2026-06-15 00:00:00,2026-06-15 00:00:00,,public rpahuawei,2026-06-08 00:00:00,2026-06-08 00:00:00,,,,2026-06-08 00:00:00,2026-06-08 00:00:00,,,,,,,,,,,,,,,,2026-04-12 00:00:00,2026-04-12 00:00:00,2026-04-12 00:00:00,Yip Gui Ru 00283265,,,,,,,2026-06-01 00:00:00,2026-06-13 00:00:00,2026-06-01 00:00:00,2026-06-01 00:00:00,,,public rpahuawei,,2026-06-09 00:00:00,,,,,,,,,,,,,,2026-06-17 00:00:00,2026-06-05 00:00:00,,public rpahuawei,,2026-06-17 00:00:00,2026-06-05 00:00:00,,public rpahuawei,,,,,,,,,,,,,,,,,,,,,,2026-06-17 00:00:00,2026-06-08 00:00:00,,,,,,,,,,,2026-04-28 00:00:00,2026-04-28 00:00:00,2026-05-08 00:00:00,public rpahuawei,,,2026-04-25 00:00:00,,,,,,,,,,,,2026-05-07 00:00:00,2026-05-07 00:00:00,2026-05-07 00:00:00,liwenxiang 00907139,,,,,2026-05-06 00:00:00,2026-04-27 00:00:00,,,,2026-05-22 00:00:00,2026-05-19 00:00:00,,,,,,,,,,,,,,,,,,,,2026-04-26 00:00:00,2026-04-26 00:00:00,2026-04-26 00:00:00,Yip Gui Ru 00283265,,2026-04-16 00:00:00,2026-04-16 00:00:00,2026-04-16 00:00:00,Yip Gui Ru 00283265,
H2_MLH_CHU_PHAN,H2_MLH_CHU_PHAN,HN_PO1.1_H2_MLH_CHU_PHAN_Swap4G_5G,HN_PO1.1_H2_MLH_CHU_PHAN_Swap4G_5G,,2026/04/20 21:12:40,3.0,3.0,0.0,3 sector 2x2 - Single band (1800 F1),NO,NO,New BBU,0.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,,,,,,,Swap Mid-band (Phase 1 PO),3 sector 2x2 - Single band (1800 F1),3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,NR2.6 32T,NR2.6 32T,,,,,,,,,,,2026-05-09,,2026-05-09,,,,,,PO1_CL09,PO1_CL09,,HaNoi,,,901-26/PO-1.1,901-26/PO-1.1,,Batch 1,,Hanoi,Swap,,Me Linh,Partial,"DVN1202605060013
DVN1202605100075",Partial,Partial,2026-05-11,"DVN1202605060013 | - | - | - | - | -KM
DVN1202605100075 | - | - | - | - | -KM","DVN1202605060013 | -,-
DVN1202605100075 | -,-",,,,,N,OK,,,,,21.17357,,,,,,,105.65121,,H2_MLH_CHU_PHAN,WK19,,,2026-04-23,PO1.1,,,,,2026-05-09,2026-05-15,,,,,,TDD NR RAN,,Ha Noi,,2026-05-08,2026-05-07,NOK,OK,,,,,2026-05-07,2026-04-24,2026-05-09,2026-04-23 00:00:00,2026-04-24,,,2026-05-04,SWAP,Swap 4G + Newbuild 5G Single 2.6 32T,,,,,Active,"UBND xã Chu Phan, Mê Linh, Vĩnh Phúc, Hà Nội",,Hoàng Xuân Hổ,902196116.0,2026-05-05,CRAN,CRAN-R,,,Done,,,,49A1T5E,,,,,,2026-05-10,OK,,,2026-04-23,,,,,,NO,,,,,,,2026-05-23 00:00:00,2026-05-18 00:00:00,,public rpahuawei,,2026-05-23 00:00:00,2026-05-18 00:00:00,,public rpahuawei,2026-05-21 00:00:00,2026-05-21 00:00:00,,,,2026-05-21 00:00:00,2026-05-21 00:00:00,,,,,2026-05-09 00:00:00,public rpahuawei,,,,,,,,,,2026-04-10 00:00:00,2026-04-10 00:00:00,2026-04-10 00:00:00,Yip Gui Ru 00283265,,,,,,,2026-05-13 00:00:00,2026-05-21 00:00:00,2026-05-13 00:00:00,2026-05-13 00:00:00,2026-05-09 00:00:00,2026-05-10 00:00:00,public rpahuawei,,2026-05-17 00:00:00,2026-05-13 00:00:00,,public rpahuawei,,,,,,,,,,,2026-05-25 00:00:00,2026-05-18 00:00:00,,public rpahuawei,,2026-05-25 00:00:00,2026-05-18 00:00:00,,public rpahuawei,,,,,,,,,,,,,,,,,,,,,,2026-05-25 00:00:00,2026-05-20 00:00:00,,,,,,,,,,,2026-04-27 00:00:00,2026-04-27 00:00:00,2026-05-08 00:00:00,public rpahuawei,,,2026-04-25 00:00:00,,,,,,,,,,,,2026-05-05 00:00:00,2026-05-05 00:00:00,2026-05-06 00:00:00,laiqiang 00470236,,,2026-05-11 00:00:00,mazhaoyang 60084934,,,2026-05-12 00:00:00,,,2026-05-04 00:00:00,2026-04-30 00:00:00,,,,,,,,,,,,,,,,,,,,2026-04-24 00:00:00,2026-04-24 00:00:00,2026-04-24 00:00:00,Yip Gui Ru 00283265,,2026-04-14 00:00:00,2026-04-14 00:00:00,2026-04-14 00:00:00,Yip Gui Ru 00283265,
H2_MLH_CN_QUANG_MINH_10,H2_MLH_CN_QUANG_MINH_10,HN_PO1.1_H2_MLH_CN_QUANG_MINH_10_Swap4G_5G,HN_PO1.1_H2_MLH_CN_QUANG_MINH_10_Swap4G_5G,,2026/04/21 09:43:40,4.0,4.0,0.0,4 sector - Single band (1800 F1 4x4 + F2 2x2),NO,NO,New BBU,0.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,,,,,,,Swap Mid-band (Phase 1 PO),4 sector - Single band (1800 F1 4x4 + F2 2x2),,3.0,,3.0,,,,,,,,,,,,,,,NR2.6 64T,B+ 2.6 64T,,,,,,,,,,,2026-05-11,,2026-05-09,,,,,,PO1_CL10,PO1_CL10,,HaNoi,Vietnam,,901-26/PO-1.1,901-26/PO-1.1,,,,Hanoi,Swap,,Me Linh,,,,,,,,,,,,N,Yes,,,,,21.20049,,,,,,,105.76961,,H2_MLH_CN_QUANG_MINH_10,WK21,,,2026-04-23,PO1.1,,,,,,2026-05-15,,,,,,TDD NR RAN,,Ha Noi,,,2026-05-26,NOK,NOK,,,,,2026-05-31,2026-04-25,2026-05-11,2026-04-22 00:00:00,2026-04-25,,,2026-05-04,SWAP,Swap 4G + New build 5G Single 2.6 64T,,,,,Active,"Nhà Nghỉ Phi Long, tổ 1, giai Lạc, TT Quang Minh , Mê Linh, Hà Nội",,Hoàng Xuân Hổ,902196116.0,2026-04-18,CRAN,Macro,,,,,,,49A1T5E,,,,,,2026-05-17,OK,,,2026-04-22,,,,,,HOT VIP_UT1,,,,,,,2026-06-12 00:00:00,2026-06-12 00:00:00,,public rpahuawei,,2026-06-12 00:00:00,2026-06-12 00:00:00,,public rpahuawei,2026-06-08 00:00:00,2026-06-08 00:00:00,,,,2026-06-08 00:00:00,2026-06-08 00:00:00,,,,,,,,,,,,,,,,2026-04-09 00:00:00,2026-04-09 00:00:00,2026-04-09 00:00:00,Yip Gui Ru 00283265,,,,,,,2026-06-01 00:00:00,2026-06-10 00:00:00,2026-06-01 00:00:00,2026-06-01 00:00:00,,,public rpahuawei,,2026-06-06 00:00:00,,,,,,,,,,,,,,2026-06-14 00:00:00,2026-06-05 00:00:00,,public rpahuawei,,2026-06-14 00:00:00,2026-06-05 00:00:00,,public rpahuawei,,,,,,,,,,,,,,,,,,,,,,2026-06-14 00:00:00,2026-06-08 00:00:00,,,,,,,,,,,2026-04-28 00:00:00,2026-04-28 00:00:00,2026-05-08 00:00:00,public rpahuawei,,,2026-04-25 00:00:00,,,,,,,,,,,,2026-05-07 00:00:00,2026-05-07 00:00:00,2026-05-07 00:00:00,liwenxiang 00907139,,,,,2026-05-06 00:00:00,2026-04-27 00:00:00,,,,2026-05-22 00:00:00,2026-05-19 00:00:00,,,,,,,,,,,,,,,,,,,,2026-04-18 00:00:00,2026-04-18 00:00:00,2026-04-18 00:00:00,Yip Gui Ru 00283265,,2026-04-13 00:00:00,2026-04-13 00:00:00,2026-04-13 00:00:00,Yip Gui Ru 00283265,
H2_MLH_CN_QUANG_MINH_2,H2_MLH_CN_QUANG_MINH_2,HN_PO1.1_H2_MLH_CN_QUANG_MINH_2_Swap4G_5G,HN_PO1.1_H2_MLH_CN_QUANG_MINH_2_Swap4G_5G,,2026/04/20 21:12:40,3.0,3.0,0.0,3 sector 2x2 - Single band (1800 F1),NO,NO,New BBU,0.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,,,,,,,Swap Mid-band (Phase 1 PO),3 sector 2x2 - Single band (1800 F1),3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,NR2.6 32T,NR2.6 32T,,,,,,,,,,,2026-05-09,,2026-05-09,,,,,,PO1_CL09,PO1_CL09,,HaNoi,,,901-26/PO-1.1,901-26/PO-1.1,,Batch 1,,Hanoi,Swap,,Me Linh,Partial,"DVN1202605060002
DVN1202605100047",Partial,Partial,2026-05-11,"DVN1202605060002 | - | - | - | - | -KM
DVN1202605100047 | - | - | - | - | -KM","DVN1202605060002 | -,-
DVN1202605100047 | -,-",,,,,N,OK,,,,,21.20267,,,,,,,105.75851,,H2_MLH_CN_QUANG_MINH_2,WK21,,,2026-04-20,PO1.1,,,,,2026-05-11,2026-05-15,,,,,,TDD NR RAN,,Ha Noi,,2026-05-08,2026-05-07,NOK,OK,,"HW was unable to provide the exact drop-off spot at the delivery station, so the goods were returned to the warehouse.",,,2026-05-07,2026-04-24,2026-05-09,2026-04-21 00:00:00,2026-04-24,,,2026-05-04,SWAP,Swap 4G + Newbuild 5G Single 2.6 32T,,,,,Active,"Tân Phong CN Quang Minh, Mê Linh, Hà Nội(Công ty gỗ tân phong, khu công nghiệp quang minh)",,Hoàng Xuân Hổ,902196116.0,2026-04-24,CRAN,CRAN-R,,,Done,,,,49A1T5E,,,,,,2026-05-10,OK,,,2026-04-21,,,,,,NO,,,,,,,2026-05-25 00:00:00,2026-05-18 00:00:00,,public rpahuawei,,2026-05-25 00:00:00,2026-05-18 00:00:00,,public rpahuawei,2026-05-21 00:00:00,2026-05-21 00:00:00,,,,2026-05-21 00:00:00,2026-05-21 00:00:00,,,,,2026-05-11 00:00:00,public rpahuawei,,,,,,,,,,2026-04-08 00:00:00,2026-04-08 00:00:00,2026-04-08 00:00:00,Yip Gui Ru 00283265,,,,,,,2026-05-13 00:00:00,2026-05-23 00:00:00,2026-05-13 00:00:00,2026-05-13 00:00:00,2026-05-12 00:00:00,2026-05-12 00:00:00,public rpahuawei,,2026-05-19 00:00:00,2026-05-13 00:00:00,,public rpahuawei,,,,,,,,,,,2026-05-27 00:00:00,2026-05-18 00:00:00,,public rpahuawei,,2026-05-27 00:00:00,2026-05-18 00:00:00,,public rpahuawei,,,,,,,,,,,,,,,,,,,,,,2026-05-27 00:00:00,2026-05-20 00:00:00,,,,,,,,,,,2026-04-27 00:00:00,2026-04-27 00:00:00,2026-05-08 00:00:00,public rpahuawei,,,2026-04-25 00:00:00,,,,,,,,,,,,,,2026-05-06 00:00:00,laiqiang 00470236,,,2026-05-11 00:00:00,mazhaoyang 60084934,,,2026-05-12 00:00:00,,,2026-05-04 00:00:00,2026-04-30 00:00:00,,,,,,,,,,,,,,,,,,,,2026-04-24 00:00:00,2026-04-24 00:00:00,2026-04-24 00:00:00,Yip Gui Ru 00283265,,2026-04-13 00:00:00,2026-04-13 00:00:00,2026-04-13 00:00:00,Yip Gui Ru 00283265,
H2_MLH_CN_QUANG_MINH_5,H2_MLH_CN_QUANG_MINH_5,HN_PO1.1_H2_MLH_CN_QUANG_MINH_5_Swap4G_5G,HN_PO1.1_H2_MLH_CN_QUANG_MINH_5_Swap4G_5G,,2026/04/20 21:12:40,3.0,3.0,0.0,3 sector - Single band (1800 F1 4x4 + F2 2x2),NO,NO,,0.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,,,,,,,Swap Mid-band (Phase 1 PO),3 sector - Single band (1800 F1 4x4 + F2 2x2),,3.0,,3.0,,3.0,,,,,,,,,,,,,NR2.6 64T+3.8 64T,Dual 3.8 64T,,,,,,,,,,,2026-05-11,,2026-05-09,,,,,,PO1_CL10,PO1_CL10,,HaNoi,,,,901-26/PO-1.1,,,,Hanoi,Swap,,Me Linh,,,,,,,,,,,,N,OK,,,,,21.18963,,,,,,,105.77617,,H2_MLH_CN_QUANG_MINH_5,WK21,,,,PO1.1,,,,,,,,,,,,TDD NR RAN,,Ha Noi,,,2026-05-26,NOK,OK,,,,,2026-05-31,2026-04-25,2026-05-11,2026-04-23 00:00:00,2026-04-25,,,,SWAP,Swap 4G + Newbuild 5G Dual 2.6 64T + 3.8 64T,,,,,Active,"Lô 17B, Khu CN Quang Minh, TT Quang Minh",,Hoàng Xuân Hổ,902196116.0,2026-04-26,CRAN,Macro,,,,,,,49A1T5E,,,,,,2026-05-17,OK,,,2026-04-23,,,,1G,,HOT VIP_UT2,,,,,,,2026-06-15 00:00:00,2026-06-15 00:00:00,,public rpahuawei,,2026-06-15 00:00:00,2026-06-15 00:00:00,,public rpahuawei,2026-06-08 00:00:00,2026-06-08 00:00:00,,,,2026-06-08 00:00:00,2026-06-08 00:00:00,,,,,,,,,,,,,,,,2026-04-12 00:00:00,2026-04-12 00:00:00,2026-04-12 00:00:00,Yip Gui Ru 00283265,,,,,,,2026-06-01 00:00:00,2026-06-13 00:00:00,2026-06-01 00:00:00,2026-06-01 00:00:00,,,public rpahuawei,Cần thay 6 sợi CPRI từ LC-SC sang LC-LC ( CWDM ),2026-06-09 00:00:00,,,,,,,,,,,,,,2026-06-17 00:00:00,2026-06-05 00:00:00,,public rpahuawei,,2026-06-17 00:00:00,2026-06-05 00:00:00,,public rpahuawei,,,,,,,,,,,,,,,,,,,,,,2026-06-17 00:00:00,2026-06-08 00:00:00,,,,,,,,,,,2026-04-27 00:00:00,2026-04-27 00:00:00,2026-05-08 00:00:00,public rpahuawei,,,2026-04-25 00:00:00,,,,,,,,,,,,2026-05-13 00:00:00,2026-05-13 00:00:00,2026-05-13 00:00:00,liwenxiang 00907139,,,,,,,2026-05-12 00:00:00,,,2026-05-22 00:00:00,2026-05-19 00:00:00,,,,,,,,,,,,,,,,,,,,2026-04-26 00:00:00,2026-04-26 00:00:00,2026-04-26 00:00:00,Yip Gui Ru 00283265,,2026-04-15 00:00:00,2026-04-15 00:00:00,2026-04-15 00:00:00,Yip Gui Ru 00283265,
